396.7256 , 3929.0
396.85486 , 3889.0
396.98416 , 3889.0
397.11343 , 3933.0
397.24274 , 3928.0
397.372 , 3924.0
397.5013 , 3928.0
397.63058 , 3925.0
397.7599 , 3924.0
397.88916 , 3924.0
398.01846 , 3926.0
398.14774 , 3924.0
398.27704 , 3927.0
398.4063 , 3926.0
398.5356 , 3926.0
398.6649 , 3922.0
398.7942 , 3927.0
398.92346 , 3924.0
399.05276 , 3927.0
399.18204 , 3923.0
399.31134 , 3930.0
399.4406 , 3923.0
399.56992 , 3924.0
399.6992 , 3926.0
399.8285 , 3929.0
399.95776 , 3924.0
400.08707 , 3929.0
400.21634 , 3926.0
400.34564 , 3927.0
400.4749 , 3927.0
400.60422 , 3930.0
400.7335 , 3908.0
400.8628 , 3891.0
400.99207 , 3888.0
401.12137 , 3890.0
401.25064 , 3892.0
401.37994 , 3894.0
401.50922 , 3894.0
401.63852 , 3894.0
401.7678 , 3896.0
401.8971 , 3894.0
402.02637 , 3894.0
402.15567 , 3893.0
402.28494 , 3896.0
402.41425 , 3894.0
402.54352 , 3891.0
402.67282 , 3892.0
402.8021 , 3889.0
402.9314 , 3888.0
403.06067 , 3890.0
403.18997 , 3890.0
403.31924 , 3893.0
403.44855 , 3889.0
403.57782 , 3886.0
403.70712 , 3890.0
403.8364 , 3888.0
403.9657 , 3887.0
404.09497 , 3888.0
404.22427 , 3884.0
404.35355 , 3891.0
404.48285 , 3888.0
404.61212 , 3886.0
404.74142 , 3887.0
404.8707 , 3892.0
405.0 , 3888.0
405.12927 , 3890.0
405.25858 , 3887.0
405.38785 , 3886.0
405.51715 , 3890.0
405.64642 , 3886.0
405.77573 , 3888.0
405.905 , 3886.0
406.0343 , 3888.0
406.16357 , 3886.0
406.29288 , 3886.0
406.42215 , 3887.0
406.55145 , 3886.0
406.68073 , 3888.0
406.81003 , 3885.0
406.9393 , 3882.0
407.0686 , 3887.0
407.19788 , 3882.0
407.32718 , 3882.0
407.45645 , 3882.0
407.58575 , 3884.0
407.71503 , 3885.0
407.84433 , 3882.0
407.9736 , 3882.0
408.1029 , 3883.0
408.23218 , 3883.0
408.36148 , 3880.0
408.49075 , 3880.0
408.62006 , 3881.0
408.74933 , 3876.0
408.87863 , 3881.0
409.0079 , 3880.0
409.1372 , 3880.0
409.26648 , 3886.0
409.39578 , 3881.0
409.52505 , 3883.0
409.65436 , 3881.0
409.78363 , 3882.0
409.91293 , 3882.0
410.0422 , 3877.0
410.1715 , 3884.0
410.30078 , 3883.0
410.43008 , 3877.0
410.55936 , 3882.0
410.68866 , 3879.0
410.81793 , 3874.0
410.94724 , 3878.0
411.0765 , 3874.0
411.2058 , 3878.0
411.33508 , 3874.0
411.4644 , 3876.0
411.59366 , 3880.0
411.72296 , 3874.0
411.85223 , 3874.0
411.98154 , 3878.0
412.1108 , 3871.0
412.2401 , 3872.0
412.3694 , 3868.0
412.4987 , 3872.0
412.62796 , 3874.0
412.75726 , 3876.0
412.88654 , 3877.0
413.0158 , 3869.0
413.1451 , 3878.0
413.2744 , 3872.0
413.4037 , 3873.0
413.53296 , 3872.0
413.66226 , 3872.0
413.79156 , 3870.0
413.92084 , 3870.0
414.0501 , 3868.0
414.1794 , 3874.0
414.30872 , 3869.0
414.438 , 3870.0
414.56726 , 3869.0
414.69656 , 3866.0
414.82584 , 3868.0
414.95514 , 3866.0
415.0844 , 3869.0
415.2137 , 3867.0
415.343 , 3864.0
415.4723 , 3866.0
415.60156 , 3861.0
415.73087 , 3864.0
415.86014 , 3869.0
415.98944 , 3862.0
416.1187 , 3867.0
416.24802 , 3860.0
416.3773 , 3866.0
416.5066 , 3862.0
416.63586 , 3864.0
416.76517 , 3864.0
416.89444 , 3862.0
417.02374 , 3864.0
417.153 , 3857.0
417.28232 , 3858.0
417.4116 , 3861.0
417.5409 , 3858.0
417.67017 , 3854.0
417.79947 , 3860.0
417.92874 , 3857.0
418.05804 , 3858.0
418.18732 , 3854.0
418.31662 , 3856.0
418.4459 , 3852.0
418.5752 , 3848.0
418.70447 , 3858.0
418.83377 , 3852.0
418.96304 , 3857.0
419.09235 , 3848.0
419.22162 , 3849.0
419.35092 , 3844.0
419.4802 , 3849.0
419.6095 , 3844.0
419.73877 , 3847.0
419.86807 , 3846.0
419.99734 , 3844.0
420.12665 , 3845.0
420.25592 , 3845.0
420.38522 , 3844.0
420.5145 , 3850.0
420.6438 , 3846.0
420.77307 , 3844.0
420.90237 , 3845.0
421.03165 , 3843.0
421.16095 , 3842.0
421.29022 , 3837.0
421.41953 , 3838.0
421.5488 , 3844.0
421.6781 , 3837.0
421.80737 , 3832.0
421.93668 , 3836.0
422.06595 , 3842.0
422.19525 , 3841.0
422.32452 , 3838.0
422.45383 , 3839.0
422.5831 , 3835.0
422.7124 , 3834.0
422.84167 , 3836.0
422.97098 , 3832.0
423.10025 , 3834.0
423.22955 , 3834.0
423.35883 , 3832.0
423.48813 , 3834.0
423.6174 , 3830.0
423.7467 , 3830.0
423.87598 , 3829.0
424.00528 , 3830.0
424.13455 , 3826.0
424.26385 , 3824.0
424.39313 , 3824.0
424.52243 , 3825.0
424.6517 , 3829.0
424.781 , 3824.0
424.91028 , 3826.0
425.03958 , 3820.0
425.16885 , 3818.0
425.29816 , 3817.0
425.42743 , 3820.0
425.55673 , 3822.0
425.686 , 3820.0
425.8153 , 3815.0
425.94458 , 3819.0
426.07388 , 3815.0
426.20316 , 3815.0
426.33246 , 3811.0
426.46173 , 3814.0
426.59103 , 3812.0
426.7203 , 3807.0
426.8496 , 3808.0
426.97888 , 3808.0
427.1082 , 3810.0
427.23746 , 3806.0
427.36676 , 3806.0
427.49603 , 3799.0
427.62534 , 3802.0
427.7546 , 3799.0
427.8839 , 3798.0
428.01318 , 3804.0
428.1425 , 3797.0
428.27176 , 3800.0
428.40106 , 3796.0
428.53033 , 3794.0
428.65964 , 3794.0
428.7889 , 3790.0
428.9182 , 3788.0
429.0475 , 3788.0
429.17676 , 3786.0
429.30606 , 3780.0
429.43536 , 3786.0
429.56464 , 3786.0
429.6939 , 3782.0
429.8232 , 3782.0
429.9525 , 3781.0
430.0818 , 3779.0
430.21106 , 3775.0
430.34036 , 3770.0
430.46967 , 3776.0
430.59894 , 3772.0
430.7282 , 3774.0
430.8575 , 3773.0
430.98682 , 3768.0
431.1161 , 3766.0
431.24536 , 3763.0
431.37466 , 3761.0
431.50397 , 3761.0
431.63324 , 3760.0
431.7625 , 3763.0
431.8918 , 3758.0
432.0211 , 3758.0
432.1504 , 3754.0
432.27966 , 3749.0
432.40897 , 3745.0
432.53824 , 3752.0
432.66754 , 3750.0
432.7968 , 3746.0
432.92612 , 3740.0
433.0554 , 3738.0
433.1847 , 3744.0
