0.0 , 0.0020292208
1.0 , 0.0
2.0 , 0.0
3.0 , 0.0
4.0 , 0.0
5.0 , 0.0
6.0 , 0.0
7.0 , 0.0
8.0 , 0.0012214984
9.0 , 0.0
10.0 , 0.0012195122
11.0 , 8.1466394E-4
12.0 , 0.0
13.0 , 4.071661E-4
14.0 , 0.0016253556
15.0 , 0.0
16.0 , 0.00365705
17.0 , 0.0
18.0 , 4.0650406E-4
19.0 , 0.0
20.0 , 4.0733197E-4
21.0 , 0.0
22.0 , 0.0
23.0 , 0.0
24.0 , 0.0
25.0 , 0.0
26.0 , 0.0
27.0 , 0.0
28.0 , 0.0
29.0 , 0.0
30.0 , 4.0650406E-4
31.0 , 0.0056980057
32.0 , 0.010993485
33.0 , 0.0069302893
34.0 , 0.008553972
35.0 , 0.0105906315
36.0 , 0.01017087
37.0 , 0.0073379534
38.0 , 0.010599266
39.0 , 0.011405296
40.0 , 0.011405296
41.0 , 0.01261188
42.0 , 0.01301342
43.0 , 0.009775967
44.0 , 0.01261188
45.0 , 0.0105906315
46.0 , 0.010179153
47.0 , 0.011405296
48.0 , 0.009783938
49.0 , 0.010607915
50.0 , 0.009775967
51.0 , 0.009372453
52.0 , 0.011002445
53.0 , 0.010993485
54.0 , 0.0146400975
55.0 , 0.0105906315
56.0 , 0.009775967
57.0 , 0.01058201
58.0 , 0.011386743
59.0 , 0.011405296
60.0 , 0.01058201
61.0 , 0.010993485
62.0 , 0.0105906315
63.0 , 0.009775967
64.0 , 0.010993485
65.0 , 0.01100693
66.0 , 0.012210012
67.0 , 0.014652015
68.0 , 0.013815522
69.0 , 0.014239219
70.0 , 0.013826759
71.0 , 0.013447433
72.0 , 0.013431014
73.0 , 0.013838014
74.0 , 0.014239219
75.0 , 0.01304525
76.0 , 0.014652015
77.0 , 0.013039934
78.0 , 0.012637586
79.0 , 0.015466016
80.0 , 0.015453436
81.0 , 0.017094018
82.0 , 0.016273392
83.0 , 0.015071283
84.0 , 0.015065147
85.0 , 0.013452915
86.0 , 0.014657981
87.0 , 0.017893452
88.0 , 0.015879478
89.0 , 0.014669927
90.0 , 0.013849287
91.0 , 0.016646367
92.0 , 0.01911346
93.0 , 0.01629328
94.0 , 0.015059015
95.0 , 0.0146639515
96.0 , 0.013452915
97.0 , 0.016687017
98.0 , 0.016707417
99.0 , 0.015077424
100.0 , 0.0142624285
101.0 , 0.018706791
102.0 , 0.015491235
103.0 , 0.015077424
104.0 , 0.017486783
105.0 , 0.015478615
106.0 , 0.014669927
107.0 , 0.016687017
108.0 , 0.016286645
109.0 , 0.015491235
110.0 , 0.017087063
111.0 , 0.019504266
112.0 , 0.017900731
113.0 , 0.01911346
114.0 , 0.018300122
115.0 , 0.015503876
116.0 , 0.018706791
117.0 , 0.02034174
118.0 , 0.017922606
119.0 , 0.015491235
120.0 , 0.01953602
121.0 , 0.019097928
122.0 , 0.01791531
123.0 , 0.020333469
124.0 , 0.020723283
125.0 , 0.017522413
126.0 , 0.01994302
127.0 , 0.01911346
128.0 , 0.017922606
129.0 , 0.020333469
130.0 , 0.02035002
131.0 , 0.021146808
132.0 , 0.020748576
133.0 , 0.020333469
134.0 , 0.021527214
135.0 , 0.02035002
136.0 , 0.021544715
137.0 , 0.020333469
138.0 , 0.021960147
139.0 , 0.018737271
140.0 , 0.02035002
141.0 , 0.01997554
142.0 , 0.021571022
143.0 , 0.021960147
144.0 , 0.023973994
145.0 , 0.022773486
146.0 , 0.023586825
147.0 , 0.0219423
148.0 , 0.023170732
149.0 , 0.02077393
150.0 , 0.021181263
151.0 , 0.02116402
152.0 , 0.024786672
153.0 , 0.02198697
154.0 , 0.02035002
155.0 , 0.02522376
156.0 , 0.023199024
157.0 , 0.022810591
158.0 , 0.024806833
159.0 , 0.023170732
160.0 , 0.021181263
161.0 , 0.024032587
162.0 , 0.025984572
163.0 , 0.026796589
164.0 , 0.026862027
165.0 , 0.02365416
166.0 , 0.02320847
167.0 , 0.028466856
168.0 , 0.027608607
169.0 , 0.026005689
170.0 , 0.025213502
171.0 , 0.026048027
172.0 , 0.028397566
173.0 , 0.026048027
174.0 , 0.026840178
175.0 , 0.027653517
176.0 , 0.028060187
177.0 , 0.027269028
178.0 , 0.027269028
179.0 , 0.0292564
180.0 , 0.030831642
181.0 , 0.027676027
182.0 , 0.031300813
183.0 , 0.031275384
184.0 , 0.028466856
185.0 , 0.029686864
186.0 , 0.02849003
187.0 , 0.02971103
188.0 , 0.030856678
189.0 , 0.02971103
190.0 , 0.03011803
191.0 , 0.03172021
192.0 , 0.032480713
193.0 , 0.031364564
194.0 , 0.03331979
195.0 , 0.032980457
196.0 , 0.030906873
197.0 , 0.029327903
198.0 , 0.030487806
199.0 , 0.031746034
200.0 , 0.03491677
201.0 , 0.034132466
202.0 , 0.03331979
203.0 , 0.033034258
204.0 , 0.035786904
205.0 , 0.036193576
206.0 , 0.037322514
207.0 , 0.03616416
208.0 , 0.034945145
209.0 , 0.03822692
210.0 , 0.037413582
211.0 , 0.033374034
212.0 , 0.038586516
213.0 , 0.0365705
214.0 , 0.03373984
215.0 , 0.034623217
216.0 , 0.036193576
217.0 , 0.03900853
218.0 , 0.03982121
219.0 , 0.037474543
220.0 , 0.03663004
221.0 , 0.040633887
222.0 , 0.040666938
223.0 , 0.037413582
224.0 , 0.040650405
225.0 , 0.041886944
226.0 , 0.040666938
227.0 , 0.041480277
228.0 , 0.042345278
229.0 , 0.043848965
230.0 , 0.043866776
231.0 , 0.042735044
232.0 , 0.043071922
233.0 , 0.045991044
234.0 , 0.043920293
235.0 , 0.04554697
236.0 , 0.043920293
237.0 , 0.046805046
238.0 , 0.0434606
239.0 , 0.04636031
240.0 , 0.045972336
241.0 , 0.045121953
242.0 , 0.049959384
243.0 , 0.04717365
244.0 , 0.04593496
245.0 , 0.047599673
246.0 , 0.049613666
247.0 , 0.048026048
248.0 , 0.049613666
249.0 , 0.052417718
250.0 , 0.052011378
251.0 , 0.052824054
252.0 , 0.052074857
253.0 , 0.052888528
254.0 , 0.05485575
255.0 , 0.053252034
256.0 , 0.056120373
257.0 , 0.053593177
258.0 , 0.05526209
259.0 , 0.05638945
260.0 , 0.056933712
261.0 , 0.056120373
262.0 , 0.05965909
263.0 , 0.062474646
264.0 , 0.058895208
265.0 , 0.05932548
266.0 , 0.05965909
267.0 , 0.06047078
268.0 , 0.06097561
269.0 , 0.061232764
270.0 , 0.06290584
271.0 , 0.06257619
272.0 , 0.06023606
273.0 , 0.06338887
274.0 , 0.06344042
275.0 , 0.0658269
276.0 , 0.066206336
277.0 , 0.06623324
278.0 , 0.06420154
279.0 , 0.06896552
280.0 , 0.07058824
281.0 , 0.06750712
282.0 , 0.06710045
283.0 , 0.07070296
284.0 , 0.06878307
285.0 , 0.07041107
286.0 , 0.07157381
287.0 , 0.07076047
288.0 , 0.073607154
289.0 , 0.07551766
290.0 , 0.07948094
291.0 , 0.07401383
292.0 , 0.075203255
